symbol,code,name,current,percent,high52w,low52w,marketcapital,amount,volume,pe_ttm
SZ002265,SZ002265,建设工业,26.81,-0.81,45.65,10.56,27695813312.0,428443009.1,15973045,259.621
SZ002266,SZ002266,浙富控股,3.99,-5.45,4.95,2.8345,20824892894.0,467876706.11,114673021,22.282
SZ002267,SZ002267,陕天然气,7.94,-2.46,9.57,7.0894,8829879033.0,116884694.35,14568301,15.346
SZ002268,SZ002268,电科网安,16.54,-3.39,19.77,13.8727,13986820813.0,179857199.53,10727859,88.475
SZ002269,SZ002269,美邦服饰,2.06,-6.36,3.23,1.48,5175750000.0,394900309.5,187138665,
SZ002270,SZ002270,华明装备,24.21,-4.0,29.0,12.8624,21697617685.0,304741095.68,12423103,30.931
SZ002271,SZ002271,东方雨虹,12.85,-2.06,13.67,9.5186,30694793278.0,632801395.09,48258419,
SZ002272,SZ002272,川润股份,13.67,-5.0,21.37,6.8,6628272691.0,317321001.97,22827836,
SZ002273,SZ002273,水晶光电,22.48,-2.56,29.08,15.1083,31261412328.0,491015225.43,21640700,27.146
SZ002274,SZ002274,华昌化工,6.23,-3.41,8.2495,6.15,5933231745.0,90956368.14,14386447,
SZ002275,SZ002275,桂林三金,14.56,-2.48,17.1543,12.4224,8554998816.0,47871021.78,3257200,16.361
SZ002276,SZ002276,万马股份,15.29,-4.91,21.95,7.5234,15459343569.0,731940256.45,47107341,31.039
SZ002277,SZ002277,友阿股份,6.13,-3.31,8.63,3.2475,8546279264.0,157665081.0,25301400,
SZ002278,SZ002278,神开股份,10.81,-4.17,15.88,4.7034,3933863295.0,294807151.46,26980514,82.503
SZ002279,SZ002279,久其软件,8.94,9.96,8.94,5.11,7708129427.0,1161714718.65,138574645,177.009
SZ002281,SZ002281,光迅科技,54.4,-4.28,75.58,36.029,43892735309.0,1109862848.08,20215197,47.903
SZ002282,SZ002282,博深股份,7.24,-4.99,8.7378,6.1038,3814309640.0,78369198.0,10653200,20.885
SZ002283,SZ002283,天润工业,5.95,-2.78,8.0922,4.5663,6779770209.0,94951413.49,15800807,19.717
SZ002284,SZ002284,亚太股份,11.57,-3.34,14.43,7.0375,8551391026.0,147030136.71,12493069,22.252
SZ002285,SZ002285,世联行,2.87,9.96,3.69,1.95,5719419339.0,796772037.95,284353894,
SZ002286,SZ002286,保龄宝,8.95,-5.79,13.4,6.4199,3406078051.0,171034332.0,18673100,23.639
SZ002287,SZ002287,奇正藏药,24.18,-2.93,37.8486,19.3011,13833818149.0,77307020.35,3163256,22.589
SZ002289,SZ002289,*ST宇顺,34.99,-4.76,41.31,3.32,9806078118.0,89706489.65,2540365,
SZ002290,SZ002290,禾盛新材,38.82,2.18,43.0,14.41,9631720651.0,466097216.56,12079400,61.671
SZ002291,SZ002291,遥望科技,7.32,3.39,10.73,4.76,6848191984.0,1123862189.98,154719434,
SZ002292,SZ002292,奥飞娱乐,9.03,-0.77,12.97,7.15,13352658264.0,547174879.09,60509660,
SZ002293,SZ002293,罗莱生活,9.34,-2.71,10.05,6.6922,7788088773.0,55723565.12,5908024,15.229
SZ002294,SZ002294,信立泰,60.1,-1.59,65.63,27.305,67000473754.0,295609221.44,4906077,99.62
SZ002295,SZ002295,精艺股份,11.05,-5.88,17.44,5.721,2769306800.0,102432954.0,9083500,227.442
SZ002296,SZ002296,辉煌科技,10.3,-4.01,12.7612,8.4126,4012678326.0,102618186.4,9842740,13.257
SZ002297,SZ002297,博云新材,8.64,-3.25,10.89,5.57,4951625636.0,162063142.4,18526165,
SZ002298,SZ002298,中电鑫龙,11.87,-10.01,14.99,4.06,8785116395.0,1413129873.74,115935454,
SZ002299,SZ002299,圣农发展,16.03,-1.35,18.28,12.9407,19927080888.0,160103164.91,9925422,13.281
SZ002300,SZ002300,太阳电缆,6.58,-4.91,8.88,4.7434,4752955746.0,288641773.04,43122685,58.934
SZ002301,SZ002301,齐心集团,7.08,-4.45,10.6867,5.5983,5106860166.0,452876503.95,62991003,114.349
SZ002302,SZ002302,西部建设,6.42,-1.38,8.35,5.1973,8104314632.0,170204482.36,26123517,
SZ002303,SZ002303,美盈森,4.15,-2.58,4.94,2.7718,6354993293.0,116190200.95,28009113,19.675
SZ002304,SZ002304,洋河股份,66.95,-1.92,82.999,60.99,100856497704.0,374458733.94,5554994,48.73
SZ002305,SZ002305,*ST南置,2.22,-4.72,4.58,1.16,3849959009.0,90037778.38,39992479,
SZ002306,SZ002306,*ST云网,2.07,-5.05,4.76,1.55,1800408375.0,10266165.0,4959500,
SZ002307,SZ002307,北新路桥,5.21,9.92,5.96,3.37,6607799142.0,861647581.83,169974558,
SZ002309,SZ002309,中利集团,3.06,-6.42,4.34,2.15,9203456078.0,260116713.43,82908950,
SZ002310,SZ002310,东方园林,2.37,-3.66,2.92,1.57,14218393417.0,129828003.48,54194804,
SZ002311,SZ002311,海大集团,59.4,1.45,68.2605,44.099,98826748218.0,370647712.48,6269070,19.676
SZ002312,SZ002312,川发龙蟒,12.17,-6.38,22.5978,9.4816,22993250993.0,1525246711.0,121610815,42.2
SZ002313,SZ002313,日海智能,10.68,-0.56,15.13,7.07,3998592000.0,163396381.0,15126100,
SZ002314,SZ002314,南山控股,3.04,-3.18,3.74,1.96,8231658840.0,168479093.08,54356602,
SZ002315,SZ002315,焦点科技,44.23,1.68,56.7671,29.6283,14031342486.0,341456179.04,7734992,27.524
SZ002316,SZ002316,亚联发展,5.01,-6.18,6.77,2.93,1969531200.0,119000308.72,23115042,398.073
SZ002317,SZ002317,众生药业,23.41,0.56,27.97,9.6933,19896872467.0,2864071019.9,120377500,
SZ002318,SZ002318,久立特材,24.82,-1.63,28.06,21.1475,24253377270.0,349632784.63,14004397,14.208
SZ002319,SZ002319,乐通股份,11.62,-7.26,14.92,7.88,2434070566.0,97229588.0,8149200,
SZ002320,SZ002320,海峡股份,13.0,-3.92,16.24,5.3635,29049656181.0,830081481.06,63143239,174.165
SZ002321,SZ002321,华英农业,3.24,-10.0,3.86,2.13,6910563830.0,516967488.95,157621000,
SZ002322,SZ002322,理工能科,12.01,-3.77,14.5541,10.5822,4553567120.0,59551048.96,4895600,19.924
SZ002323,SZ002323,雅博股份,1.71,-6.56,2.52,1.23,3626662293.0,193106206.07,110221741,
SZ002324,SZ002324,普利特,12.26,-7.12,15.2,8.0321,13637242400.0,294983116.55,23525377,53.051
SZ002326,SZ002326,永太科技,25.18,-10.01,33.0,8.04,23294713874.0,2671356662.31,103094141,
SZ002327,SZ002327,富安娜,7.23,-2.43,9.293,6.99,6060515247.0,58439515.25,8016329,14.826
SZ002328,SZ002328,新朋股份,6.18,-5.5,7.82,4.4097,4769538600.0,192455488.01,30473561,31.958
SZ002329,SZ002329,皇氏集团,3.59,-4.77,5.1,2.59,2988330306.0,97003040.05,26479041,
SZ002330,SZ002330,得利斯,5.08,-3.42,5.8,3.94,3227401673.0,87765226.11,17062999,
SZ002331,SZ002331,皖通科技,9.61,-4.66,10.75,6.0469,4117229108.0,961365382.88,96874719,
SZ002332,SZ002332,仙琚制药,9.35,-2.3,12.485,8.2403,9249065497.0,192149507.37,20487132,33.795
SZ002333,SZ002333,罗普斯金,5.46,-7.77,6.92,4.5915,3685089408.0,190919204.0,34030100,73.21
SZ002334,SZ002334,英威腾,8.22,-3.86,10.9933,6.4987,6762927732.0,178127431.5,21443610,24.01
SZ002335,SZ002335,科华数据,49.82,-5.82,79.15,22.4031,25677927523.0,1203108311.77,23805518,60.905
SZ002337,SZ002337,赛象科技,5.83,-4.27,8.21,4.195,3431629823.0,133992492.0,22662400,79.251
SZ002338,SZ002338,奥普光电,49.01,-2.08,70.35,33.9134,11762400000.0,188914290.0,3833700,199.115
SZ002339,SZ002339,积成电子,7.51,-6.94,10.6227,5.5058,3785732978.0,167008269.04,21671530,81.582
SZ002340,SZ002340,格林美,7.63,-8.95,9.3,5.5528,39031635871.0,2986669889.35,381714035,31.856
SZ002342,SZ002342,巨力索具,7.14,-4.29,9.68,3.0,6854400000.0,257362543.39,35626603,
SZ002343,SZ002343,慈文传媒,7.96,0.13,9.88,5.21,3770495077.0,243774629.49,30439051,
SZ002344,SZ002344,海宁皮城,4.49,-4.47,6.9619,3.4611,5758950150.0,106116953.05,23193902,75.332
SZ002345,SZ002345,潮宏基,11.99,-2.04,18.0543,4.5808,10653267357.0,101622755.85,8409000,54.718
SZ002346,SZ002346,柘中股份,16.45,-6.8,19.48,9.0905,7263915593.0,100470457.0,5977600,12.677
SZ002347,SZ002347,泰尔股份,6.63,-3.77,13.2733,4.6871,3346176090.0,118262050.0,17734000,
SZ002348,SZ002348,高乐股份,4.37,-7.42,5.29,2.61,4139264000.0,159486795.0,35429500,
SZ002349,SZ002349,精华制药,7.7,-3.63,9.2445,6.2851,6388496792.0,151717226.02,19443197,28.42
SZ002350,SZ002350,北京科锐,8.08,-6.26,9.75,5.1183,4382037316.0,183321162.72,22340429,66.106
SZ002351,SZ002351,漫步者,12.18,-4.17,20.0202,10.8095,10829323260.0,156989087.44,12711740,26.358
SZ002352,SZ002352,顺丰控股,39.11,-1.31,50.0949,37.652,197092123296.0,1448518735.67,36992609,18.146
SZ002353,SZ002353,杰瑞股份,50.89,-2.45,58.0,26.9061,52104023341.0,360756585.99,7005796,18.369
SZ002354,SZ002354,天娱数科,6.63,-0.45,9.42,4.61,10969903987.0,492045273.83,74107113,
SZ002355,SZ002355,兴民智通,5.82,-2.18,8.71,4.73,3890559420.0,70445194.44,12119644,
SZ002356,SZ002356,赫美集团,3.65,-5.19,4.86,2.37,4786079002.0,472778340.0,127639112,119.788
SZ002357,SZ002357,富临运业,9.46,-5.68,12.0,6.1236,2965606281.0,111308167.0,11463800,15.776
SZ002358,SZ002358,森源电气,5.23,-5.42,7.2522,4.0943,4862628990.0,178472712.72,33553203,47.754
SZ002360,SZ002360,同德化工,5.03,-6.68,6.42,4.0,2020924467.0,80204525.44,15648884,
SZ002361,SZ002361,神剑股份,6.27,-3.83,7.6695,3.8496,5962989256.0,155004013.54,24131242,171.525
SZ002362,SZ002362,汉王科技,21.3,-3.05,33.97,16.5,5206883960.0,109731668.92,5106601,
SZ002363,SZ002363,隆基机械,8.33,-6.4,9.4,5.2789,3472737857.0,158780994.4,18680830,67.186
SZ002364,SZ002364,中恒电气,21.51,-4.53,33.85,6.8844,12122282290.0,456384500.4,20944120,125.983
SZ002365,SZ002365,永安药业,15.81,-4.01,32.0305,7.4246,4658930325.0,148493058.99,9266700,183.372
SZ002366,SZ002366,融发核电,7.16,-4.28,10.18,4.1,14899513502.0,437465913.14,60468439,
SZ002367,SZ002367,康力电梯,7.0,-2.78,7.6566,5.7017,5584218192.0,55370627.91,7810076,14.085
SZ002368,SZ002368,太极股份,23.7,-2.67,33.1056,20.1681,14770581478.0,181508071.56,7609150,66.115
SZ002369,SZ002369,卓翼科技,10.1,1.92,15.8,5.92,5726258428.0,1426205900.6,142187694,
SZ002370,SZ002370,亚太药业,7.38,-6.23,9.41,2.62,5503026371.0,433960768.55,57525289,40.795
SZ002371,SZ002371,北方华创,386.86,-4.48,473.66,274.5548,280232759730.0,3882186364.84,9881130,44.596
SZ002372,SZ002372,伟星新材,10.56,-2.58,12.8163,9.7767,16811921153.0,191960709.2,17999700,19.362
SZ002373,SZ002373,千方科技,10.44,-5.09,12.5,7.51,16497164965.0,390673505.09,36683453,
SZ002374,SZ002374,中锐股份,3.38,-2.31,4.63,1.97,3668007377.0,677116810.59,187127642,
SZ002375,SZ002375,亚厦股份,3.91,-4.4,4.8541,3.1836,5239386307.0,73757656.0,18541000,16.643
SZ002376,SZ002376,新北洋,7.27,-3.96,9.4,5.0951,5892789673.0,130753413.42,17732602,83.582
SZ002377,SZ002377,国创高新,3.03,-3.81,3.99,2.12,2776465359.0,84755408.0,27447500,
SZ002378,SZ002378,章源钨业,12.1,-7.35,16.31,5.6705,14537153759.0,622014365.94,49955118,67.435
SZ002379,SZ002379,宏创控股,19.34,-4.73,23.48,6.55,21977468383.0,441997196.97,22706111,
SZ002380,SZ002380,科远智慧,25.76,-4.49,31.5,16.4914,6182184878.0,125259697.0,4776700,19.923
SZ002381,SZ002381,双箭股份,6.6,-4.9,7.9336,5.635,2716412411.0,62377058.0,9325800,40.167
SZ002382,SZ002382,蓝帆医疗,5.58,-4.12,6.85,4.26,5619797112.0,81509523.72,14425292,
SZ002383,SZ002383,合众思壮,8.99,-3.33,11.91,6.15,6655839142.0,159774211.18,17558311,
SZ002384,SZ002384,东山精密,64.73,-8.31,86.33,21.5669,118559955546.0,3476887768.49,52848531,95.492
SZ002385,SZ002385,大北农,4.08,-1.69,5.1634,3.8427,17544320545.0,614036389.0,147858525,37.384
SZ002386,SZ002386,天原股份,5.37,-9.44,6.5,3.81,6989844782.0,324287207.21,58367105,
SZ002387,SZ002387,维信诺,8.77,-4.98,13.86,7.2,12249901297.0,255745115.02,28785521,
SZ002388,SZ002388,ST新亚,5.85,-4.26,6.97,2.89,2987580960.0,140960295.0,23704200,
SZ002389,SZ002389,航天彩虹,21.46,-1.2,27.75,16.2674,21136297811.0,420348488.88,19587813,239.986
SZ002390,SZ002390,信邦制药,3.65,-4.45,4.77,3.0882,7095059318.0,127407867.76,34217304,92.004
SZ002391,SZ002391,长青股份,6.03,-5.78,7.15,4.45,3917043077.0,125810337.5,20483700,
SZ002392,SZ002392,北京利尔,7.21,-4.12,10.54,4.0598,8583438949.0,135660939.0,18537900,24.068
SZ002393,SZ002393,力生制药,20.3,-3.56,28.77,14.5835,5229622238.0,81311016.34,3969640,13.548
SZ002394,SZ002394,联发股份,12.64,-8.41,14.18,6.1923,4091568000.0,392116153.76,29999006,12.229
SZ002395,SZ002395,双象股份,16.36,-4.27,20.55,13.4949,4387899240.0,74207079.0,4472150,7.671
SZ002396,SZ002396,星网锐捷,24.32,-3.57,35.94,15.8644,14244104783.0,351275981.33,14268967,29.294
SZ002397,SZ002397,梦洁股份,4.08,-4.0,4.68,2.55,3050948287.0,86647439.42,20967598,99.086
SZ002398,SZ002398,垒知集团,5.43,-4.57,6.6328,3.7691,3790272041.0,345300564.12,62241819,74.485
SZ002399,SZ002399,海普瑞,11.57,-4.14,14.34,9.5183,16976617080.0,53278281.0,4538000,40.401
SZ002400,SZ002400,省广集团,8.85,2.67,13.088,5.9355,15428533583.0,2670890887.3,304678543,145.829
SZ002401,SZ002401,中远海科,16.33,-2.45,23.0952,13.1121,6069345625.0,100936707.2,6110420,
SZ002402,SZ002402,和而泰,52.0,-4.66,60.71,14.9989,48084102820.0,6613871305.76,121747906,78.591
SZ002403,SZ002403,爱仕达,12.66,-2.84,24.4206,10.7371,4312484410.0,62398622.45,4864189,
SZ002404,SZ002404,嘉欣丝绸,7.08,-8.05,8.39,4.6545,3965164910.0,479119426.82,66056460,24.626
SZ002405,SZ002405,四维图新,8.24,-2.49,11.1,7.4,19534146227.0,341243428.06,40985079,
SZ002406,SZ002406,远东传动,7.61,-3.67,10.6615,5.6051,5557012874.0,185909657.86,24224357,43.593
SZ002407,SZ002407,多氟多,32.1,-6.2,41.99,9.9401,38212885465.0,7217574282.1,218566120,
SZ002408,SZ002408,齐翔腾达,4.83,-3.01,5.6968,4.143,13730937423.0,134699614.2,27550249,
SZ002409,SZ002409,雅克科技,66.89,-5.25,88.12,48.2476,31834802381.0,1008294028.53,14897092,34.643
SZ002410,SZ002410,广联达,12.37,-5.72,16.0235,10.1482,20434551511.0,798869305.07,63853942,58.669
SZ002412,SZ002412,汉森制药,6.53,-3.69,7.36,5.21,3285896000.0,77714447.88,11706724,19.102
SZ002413,SZ002413,雷科防务,5.79,-1.7,6.6,3.83,7625369946.0,602467442.69,104375035,
SZ002414,SZ002414,高德红外,12.47,0.32,14.89,6.48,53256079267.0,944687020.81,75189096,629.976
SZ002415,SZ002415,海康威视,29.82,-1.36,34.78,26.0959,273296469621.0,1231660318.64,41085567,20.722
SZ002416,SZ002416,爱施德,11.58,-2.03,16.6634,9.9827,14350883313.0,186399819.34,15959908,36.455
SZ002418,SZ002418,康盛股份,4.73,-7.62,6.03,2.4,5375172000.0,450927450.54,92448298,
SZ002419,SZ002419,天虹股份,5.18,-5.13,6.528,4.4509,6054631345.0,142324732.42,26823831,289.529
SZ002420,SZ002420,毅昌科技,6.88,-4.58,8.78,4.66,2829675200.0,111247835.09,15930301,46.28
SZ002421,SZ002421,达实智能,2.84,-3.73,4.7527,2.84,6022451855.0,156935228.48,54404297,
SZ002422,SZ002422,科伦药业,32.0,-2.62,41.5765,26.2882,51137707904.0,258736007.92,8023463,30.702
SZ002423,SZ002423,中粮资本,11.55,-3.35,16.4021,10.6317,26612419391.0,251768249.22,21474246,
SZ002424,SZ002424,贵州百灵,5.57,-3.8,6.94,3.5,7784623088.0,135312807.0,23935000,3506.064
SZ002425,SZ002425,ST凯文,3.78,-5.03,4.48,1.87,3616193949.0,123242588.0,31795300,
SZ002426,SZ002426,胜利精密,3.49,-4.64,4.44,2.26,11875164447.0,704301466.4,199306831,
SZ002427,SZ002427,尤夫股份,6.34,-4.8,11.23,3.05,6247643806.0,122039917.11,18928135,229.435
SZ002428,SZ002428,云南锗业,25.0,-5.73,32.5,17.2525,16328000000.0,849733809.64,33446755,390.909
SZ002429,SZ002429,兆驰股份,5.88,-4.39,7.36,3.9817,26618410769.0,373302329.07,62710030,21.639
SZ002430,SZ002430,杭氧股份,26.05,-2.47,30.48,17.5358,25486104273.0,350508641.32,13357976,25.376
SZ002431,SZ002431,棕榈股份,2.53,-5.24,3.4,1.8,4586425150.0,166343513.96,64317395,
SZ002432,SZ002432,九安医疗,41.2,-1.03,47.4208,33.946,19154470808.0,591138060.32,14303856,10.139
SZ002434,SZ002434,万里扬,8.23,-2.95,10.6,5.5292,10802698000.0,148020593.04,17763546,33.373
SZ002436,SZ002436,兴森科技,18.66,-6.04,25.09,9.2363,31715908686.0,1450203594.92,76069471,
SZ002437,SZ002437,誉衡药业,3.11,-2.81,4.08,2.12,6941607472.0,177484799.0,56404800,23.689
SZ002438,SZ002438,江苏神通,13.26,-2.36,15.25,9.3144,6729946733.0,138655237.47,10347200,22.33
SZ002439,SZ002439,启明星辰,14.51,-2.49,20.0,13.5,17577416975.0,227851063.88,15579528,
SZ002440,SZ002440,闰土股份,6.99,-4.64,8.3423,5.6924,7856759336.0,129235103.4,18245530,27.318
SZ002441,SZ002441,众业达,9.01,-5.16,10.5149,6.5718,4906337917.0,114479846.82,12480802,23.322
SZ002442,SZ002442,龙星科技,6.28,-1.72,7.1115,4.826,3160654104.0,121660523.14,19144780,34.741
SZ002443,SZ002443,金洲管道,7.49,-3.85,9.1,5.0827,3898811045.0,95362055.17,12566142,22.643
SZ002444,SZ002444,巨星科技,30.1,-0.86,36.7402,19.7733,35953793278.0,258544584.75,8601513,14.248
SZ002445,SZ002445,中南文化,2.5,-4.58,3.1,1.95,5941518828.0,166473821.73,65082098,57.104
SZ002446,SZ002446,盛路通信,7.87,-4.37,9.34,5.2,7204321748.0,241329424.06,30246324,
SZ002448,SZ002448,中原内配,10.03,-1.18,12.29,5.5727,5901748749.0,252179070.36,25033100,19.881
SZ002449,SZ002449,国星光电,8.37,-4.78,14.387,6.9448,5176653905.0,138859255.28,16341432,324.813
SZ002451,SZ002451,摩恩电气,10.48,-5.84,15.19,5.0921,4618221600.0,777513132.06,73011932,350.608
SZ002452,SZ002452,长高电新,7.73,-4.69,9.19,6.3163,4795167017.0,190674050.8,24339404,17.515
SZ002453,SZ002453,华软科技,8.02,4.16,9.76,4.26,6515184351.0,1159969057.05,144220297,
SZ002454,SZ002454,松芝股份,8.18,-4.33,10.0252,5.1512,5141797488.0,82944019.88,9972652,24.766
SZ002455,SZ002455,百川股份,8.05,-6.61,9.2424,6.069,4783765332.0,1043462296.02,128505837,444.075
SZ002456,SZ002456,欧菲光,11.22,-3.77,16.97,10.73,37699058516.0,1029118777.57,90586375,
SZ002457,SZ002457,青龙管业,11.15,-1.24,14.3042,10.2004,3718377820.0,180902568.13,15907541,18.084
SZ002458,SZ002458,益生股份,8.67,-2.69,10.7473,7.8803,9592599973.0,84631152.33,9636471,40.807
SZ002459,SZ002459,晶澳科技,12.21,-7.64,17.68,9.05,40411219552.0,1166713869.3,92970482,
SZ002460,SZ002460,赣锋锂业,64.14,-10.0,76.19,27.8763,132123639529.0,6264958111.96,96372388,
SZ002461,SZ002461,珠江啤酒,9.33,-1.58,12.1077,8.5808,20650354718.0,62324164.4,6640960,21.787
SZ002462,SZ002462,嘉事堂,14.48,-4.04,16.69,11.1083,4223919098.0,112849242.0,7671600,59.471
SZ002463,SZ002463,沪电股份,61.5,-5.3,84.45,23.2041,118348357526.0,2988191242.5,47825610,34.24
SZ002465,SZ002465,海格通信,11.32,-3.5,14.98,9.6044,28094360291.0,631583162.25,55276547,
SZ002466,SZ002466,天齐锂业,56.08,-10.0,66.65,25.57,92038214647.0,5366403779.06,94392629,
SZ002467,SZ002467,二六三,6.16,-3.3,9.5718,4.2819,8472290738.0,340143589.04,54590173,106.089
SZ002468,SZ002468,申通快递,14.05,-2.97,20.07,9.4238,21507770432.0,223399185.82,15735585,18.815
SZ002469,SZ002469,三维化学,8.25,-5.39,12.7722,6.343,5353116698.0,205398438.54,24554347,19.815
SZ002470,SZ002470,金正大,1.83,-7.11,2.48,1.56,6013430768.0,228010206.0,121286900,
SZ002471,SZ002471,中超控股,4.06,-4.25,6.82,2.41,5557165600.0,235540463.07,57267451,
SZ002472,SZ002472,双环传动,37.99,-0.26,53.2786,25.8276,32275447022.0,874517266.85,23048513,27.253
SZ002474,SZ002474,榕基软件,12.45,9.98,12.45,5.1,7746390000.0,2537759929.2,208876086,
SZ002475,SZ002475,立讯精密,52.85,-5.2,72.2,26.9585,384859166381.0,8020601930.15,149999606,24.344
SZ002476,SZ002476,宝莫股份,6.11,-3.02,6.44,3.5923,3739320000.0,347882925.53,55940976,52.745
SZ002478,SZ002478,常宝股份,7.06,-4.85,9.35,4.6524,6359677850.0,266929111.0,37242100,10.336
SZ002479,SZ002479,富春环保,4.92,-4.84,5.7573,4.0874,4255800000.0,98263607.03,19566427,18.879
SZ002480,SZ002480,新筑股份,6.19,-3.88,7.91,4.44,4761154067.0,89049971.0,14256500,
SZ002481,SZ002481,双塔食品,5.54,-4.15,7.4105,4.685,6834678610.0,153624841.07,27114732,103.368
SZ002482,SZ002482,广田集团,1.8,-4.26,3.2,1.55,6751732253.0,178691335.0,97277400,
SZ002483,SZ002483,润邦股份,6.4,-4.19,7.8077,4.5513,5673397843.0,96051497.67,14812129,12.49
SZ002484,SZ002484,江海股份,26.1,-6.45,37.9,14.9236,22198674860.0,1051949644.79,39819239,31.934
SZ002485,SZ002485,ST雪发,4.61,-4.95,5.45,2.35,2507840000.0,24078721.2,5218520,
SZ002486,SZ002486,嘉麟杰,2.97,-6.31,3.36,1.58,2448120807.0,108874674.0,35918900,45.261
SZ002487,SZ002487,大金重工,46.01,-1.44,54.7704,18.6106,29342847547.0,757020657.7,16181371,27.191
SZ002488,SZ002488,金固股份,9.2,-2.75,15.2393,9.2,9158039398.0,91605092.95,9838295,279.048
SZ002489,SZ002489,浙江永强,3.8,-4.28,4.3841,2.7017,8242261989.0,153959508.87,39934907,12.618
SZ002490,SZ002490,山东墨龙,7.11,-8.61,9.78,2.47,5672702124.0,491842829.0,67604900,
SZ002491,SZ002491,通鼎互联,5.35,1.9,6.89,3.55,6580470575.0,433038777.75,80032838,1757.923
SZ002492,SZ002492,恒基达鑫,7.69,-5.64,9.72,4.3344,3114450000.0,82940006.07,10600203,50.061
SZ002493,SZ002493,荣盛石化,9.81,-4.76,11.3,7.6265,97996428512.0,461060680.83,46210995,133.1
SZ002494,SZ002494,华斯股份,5.37,-5.95,5.98,3.34,2026158556.0,88435360.91,16154482,134.712
SZ002495,SZ002495,佳隆股份,2.64,-7.04,3.3205,2.0541,2470051584.0,106476822.83,39057906,123.88
SZ002496,SZ002496,*ST辉丰,1.74,-3.33,2.69,1.16,2623206038.0,43057952.4,24594305,
SZ002497,SZ002497,雅化集团,22.71,-9.99,26.79,9.9651,26174694829.0,644616155.04,28322188,59.966
SZ002498,SZ002498,汉缆股份,3.53,-4.59,4.1699,2.9842,11743589880.0,154871686.59,43191703,21.46
SZ002500,SZ002500,山西证券,5.98,-4.01,6.8653,5.204,21466833851.0,237380109.88,39070914,23.569
SZ002501,SZ002501,利源股份,2.22,-3.9,3.0,1.45,7881000000.0,154558221.1,69082051,
SZ002506,SZ002506,协鑫集成,2.55,-8.27,3.37,1.98,14918306889.0,902818994.5,344772139,
SZ002507,SZ002507,涪陵榨菜,13.08,-2.02,15.2664,11.8545,15093260886.0,204882013.1,15525910,18.83
SZ002508,SZ002508,老板电器,19.91,-0.05,22.9911,17.7023,18813733818.0,219627178.1,10979799,12.276
SZ002510,SZ002510,天汽模,6.29,-3.82,9.2584,4.3007,6385222473.0,212243665.72,33408246,112.186
