symbol,code,name,current,chg,percent,last_close,open,high,low,volume,amount,marketcapital,pe_ttm,high52w,low52w,hasexist,stock_type,crawl_time
SH603025,SH603025,大豪科技,16.86,-0.81,-4.58,17.67,17.47,17.65,16.86,10785675,185073313.0,18826799473.0,27.172,21.8,11.0701,false,sha,2025-11-22 12:31:59
SH603026,SH603026,石大胜华,80.14,-7.12,-8.16,87.26,84.0,87.24,80.1,23197644,1918943405.0,18648659262.0,0.0,110.56,31.25,false,sha,2025-11-22 12:31:59
SH603027,SH603027,千禾味业,9.45,-0.18,-1.87,9.63,9.62,9.69,9.41,15794074,150843595.0,12598035143.0,29.834,10.1039,7.5326,false,sha,2025-11-22 12:31:59
SH603028,SH603028,赛福天,7.4,-0.61,-7.62,8.01,7.97,8.05,7.36,14927280,113409120.0,2124096000.0,0.0,9.14,5.02,false,sha,2025-11-22 12:31:59
SH603029,SH603029,天鹅股份,18.59,-1.11,-5.63,19.7,19.53,19.93,18.48,3177390,60269143.0,2255747780.0,27.78,21.824,14.7606,false,sha,2025-11-22 12:31:59
SH603030,SH603030,全筑股份,3.19,-0.27,-7.8,3.46,3.44,3.47,3.19,77402475,255007133.0,4201017929.0,0.0,4.13,1.93,false,sha,2025-11-22 12:31:59
SH603031,SH603031,安孚科技,36.23,-2.32,-6.02,38.55,38.15,38.55,36.05,4225775,156710445.0,9340992250.0,48.485,47.94,23.5709,false,sha,2025-11-22 12:31:59
SH603032,SH603032,德新科技,21.05,-2.34,-10.0,23.39,22.7,22.7,21.05,17418901,372303359.0,4915484014.0,0.0,27.37,10.9658,false,sha,2025-11-22 12:31:59
SH603033,SH603033,三维股份,10.7,-0.49,-4.38,11.19,11.22,11.27,10.64,6831465,74688659.0,11033450028.0,0.0,14.8,9.91,false,sha,2025-11-22 12:31:59
SH603035,SH603035,常熟汽饰,14.99,-0.33,-2.15,15.32,15.21,15.32,14.92,6590918,99249566.0,5491542729.0,14.151,19.14,11.764,false,sha,2025-11-22 12:31:59
SH603036,SH603036,如通股份,18.63,-0.69,-3.57,19.32,19.18,19.38,18.24,8228800,153789923.0,3837892246.0,33.328,23.76,11.3036,false,sha,2025-11-22 12:31:59
SH603037,SH603037,凯众股份,13.08,-0.47,-3.47,13.55,13.48,13.64,12.79,9537931,125656996.0,3506415349.0,40.19,15.33,8.6994,false,sha,2025-11-22 12:31:59
SH603038,SH603038,华立股份,17.05,-1.13,-6.22,18.18,18.16,18.16,17.03,7724900,134132333.0,4580944657.0,130.816,23.38,10.9506,false,sha,2025-11-22 12:31:59
SH603039,SH603039,泛微网络,52.12,-0.18,-0.34,52.3,52.0,53.07,51.51,1824823,95477801.0,13582632165.0,62.671,84.9635,40.9955,false,sha,2025-11-22 12:31:59
SH603040,SH603040,新坐标,70.67,-2.58,-3.52,73.25,71.78,73.22,70.01,1783600,126958578.0,9645528940.0,37.217,93.74,20.6162,false,sha,2025-11-22 12:31:59
SH603041,SH603041,美思德,12.0,-0.85,-6.61,12.85,12.72,12.88,11.96,6018240,73710623.0,2197772304.0,69.408,16.24,9.5359,false,sha,2025-11-22 12:31:59
SH603042,SH603042,华脉科技,15.6,-0.54,-3.35,16.14,16.03,16.49,15.6,14755028,236867367.0,2505201504.0,0.0,20.8,9.85,false,sha,2025-11-22 12:31:59
SH603043,SH603043,广州酒家,16.62,-0.27,-1.6,16.89,16.82,17.11,16.59,5321778,89420435.0,9452970779.0,19.087,18.33,13.9938,false,sha,2025-11-22 12:31:59
SH603045,SH603045,福达合金,19.39,-1.29,-6.24,20.68,20.31,20.68,19.31,4038580,79831680.0,2626281555.0,44.089,23.85,11.3619,false,sha,2025-11-22 12:31:59
SH603048,SH603048,浙江黎明,18.95,-0.94,-4.73,0.0,0.0,0.0,0.0,2834600,54825902.0,2783376000.0,45.417,0.0,0.0,false,sha,2025-11-22 12:31:59
SH603049,SH603049,中策橡胶,55.03,-1.34,-2.38,0.0,0.0,0.0,0.0,4997165,276585841.0,48122942458.0,11.777,0.0,0.0,false,sha,2025-11-22 12:31:59
SH603050,SH603050,科林电气,16.71,-0.78,-4.46,17.49,17.35,17.42,16.5,7382880,124448374.0,6739463715.0,27.373,20.28,12.6597,false,sha,2025-11-22 12:31:59
SH603051,SH603051,鹿山新材,20.4,-1.85,-8.31,0.0,0.0,0.0,0.0,9948586,208801157.0,3297311078.0,0.0,0.0,0.0,false,sha,2025-11-22 12:31:59
SH603052,SH603052,可川科技,28.92,-2.74,-8.65,0.0,0.0,0.0,0.0,9376576,278682135.0,5433989395.0,159.246,0.0,0.0,false,sha,2025-11-22 12:31:59
SH603053,SH603053,成都燃气,9.99,-0.34,-3.29,0.0,0.0,0.0,0.0,5856869,59246687.0,8880011100.0,18.301,0.0,0.0,false,sha,2025-11-22 12:31:59
SH603055,SH603055,台华新材,8.9,-0.26,-2.84,9.16,9.12,9.14,8.86,7712080,68972801.0,7923604977.0,15.066,12.1067,8.201,false,sha,2025-11-22 12:31:59
SH603056,SH603056,德邦股份,14.18,-0.39,-2.68,14.57,14.48,14.55,14.17,7358394,105671581.0,14460982202.0,216.814,22.9116,12.6361,false,sha,2025-11-22 12:31:59
SH603057,SH603057,紫燕食品,18.16,-0.36,-1.94,0.0,0.0,0.0,0.0,2555248,47095873.0,7509409700.0,39.187,0.0,0.0,false,sha,2025-11-22 12:31:59
SH603058,SH603058,永吉股份,8.83,-0.36,-3.92,9.19,9.07,9.23,8.76,6947500,62097910.0,3661466758.0,28.033,11.9445,6.5734,false,sha,2025-11-22 12:31:59
SH603059,SH603059,倍加洁,31.25,-3.47,-9.99,34.72,31.25,31.25,31.25,1754900,54840625.0,3139021875.0,0.0,49.3543,18.1874,false,sha,2025-11-22 12:31:59
SH603060,SH603060,国检集团,6.32,-0.18,-2.77,6.5,6.48,6.57,6.3,8104265,51836596.0,5081028616.0,29.272,8.7986,5.7643,false,sha,2025-11-22 12:31:59
SH603061,SH603061,金海通,123.48,-0.57,-0.46,0.0,0.0,0.0,0.0,1878600,232485411.0,7408800000.0,46.733,0.0,0.0,false,sha,2025-11-22 12:31:59
SH603062,SH603062,麦加芯彩,43.96,-1.43,-3.15,0.0,0.0,0.0,0.0,804800,35856263.0,4747680000.0,20.097,0.0,0.0,false,sha,2025-11-22 12:31:59
SH603063,SH603063,禾望电气,28.25,-2.16,-7.1,30.41,30.0,30.2,28.25,20469646,594559677.0,12930935215.0,24.791,41.43,18.2264,false,sha,2025-11-22 12:31:59
SH603065,SH603065,宿迁联盛,8.12,-0.56,-6.45,0.0,0.0,0.0,0.0,8628766,71552118.0,3402016685.0,93.136,0.0,0.0,false,sha,2025-11-22 12:31:59
SH603066,SH603066,音飞储存,10.73,-0.42,-3.77,11.15,11.05,11.25,10.71,4148980,45175432.0,3156552194.0,479.923,13.8015,9.0317,false,sha,2025-11-22 12:31:59
SH603067,SH603067,振华股份,26.02,-2.07,-7.37,28.09,27.16,27.7,26.02,44575348,1194962373.0,18493982408.0,35.664,34.98,8.0527,false,sha,2025-11-22 12:31:59
SH603068,SH603068,博通集成,34.45,-1.33,-3.72,35.78,35.31,35.61,34.45,3556785,124110573.0,5182140079.0,277.887,51.38,25.91,false,sha,2025-11-22 12:31:59
SH603069,SH603069,海汽集团,25.43,-0.93,-3.53,26.36,25.86,26.56,25.3,12050247,311041074.0,8035880000.0,0.0,30.85,15.24,false,sha,2025-11-22 12:31:59
SH603070,SH603070,万控智造,12.91,-0.84,-6.11,0.0,0.0,0.0,0.0,5402400,70992391.0,5176910000.0,55.969,0.0,0.0,false,sha,2025-11-22 12:31:59
SH603071,SH603071,物产环能,13.1,-0.46,-3.39,0.0,0.0,0.0,0.0,3071800,40755160.0,7309203190.0,11.106,0.0,0.0,false,sha,2025-11-22 12:31:59
SH603072,SH603072,天和磁材,42.69,-2.41,-5.34,0.0,0.0,0.0,0.0,2841022,123085736.0,11282113200.0,75.536,0.0,0.0,false,sha,2025-11-22 12:31:59
SH603073,SH603073,彩蝶实业,18.0,-1.07,-5.61,0.0,0.0,0.0,0.0,2778789,50819451.0,2088000000.0,21.528,0.0,0.0,false,sha,2025-11-22 12:31:59
SH603075,SH603075,热威股份,20.96,-0.7,-3.23,0.0,0.0,0.0,0.0,1357430,28787258.0,8436046007.0,26.59,0.0,0.0,false,sha,2025-11-22 12:31:59
SH603076,SH603076,乐惠国际,24.03,-1.16,-4.61,25.19,24.85,25.39,24.03,2332341,57127642.0,2900453296.0,204.69,41.0,18.542,false,sha,2025-11-22 12:31:59
SH603077,SH603077,和邦生物,2.13,-0.18,-7.79,2.31,2.27,2.29,2.12,358588210,783891725.0,18810863316.0,0.0,2.54,1.63,false,sha,2025-11-22 12:31:59
SH603078,SH603078,江化微,17.59,-0.16,-0.9,17.75,17.53,17.99,17.4,10337925,183004157.0,6783359192.0,74.412,23.2005,14.4717,false,sha,2025-11-22 12:31:59
SH603079,SH603079,圣达生物,19.3,-0.69,-3.45,19.99,20.04,21.12,19.3,11264744,225946645.0,3648271743.0,59.725,22.0,12.2,false,sha,2025-11-22 12:31:59
SH603080,SH603080,新疆火炬,21.34,-0.87,-3.92,22.21,22.27,22.35,21.28,4113800,89037739.0,3019610000.0,16.441,29.0,13.1549,false,sha,2025-11-22 12:31:59
SH603081,SH603081,大丰实业,11.92,-0.54,-4.33,12.46,12.39,12.48,11.91,8814700,106678504.0,5036189856.0,48.388,16.3868,8.8572,false,sha,2025-11-22 12:31:59
SH603082,SH603082,北自科技,35.87,-0.98,-2.66,0.0,0.0,0.0,0.0,1152932,41794827.0,5819101967.0,35.072,0.0,0.0,false,sha,2025-11-22 12:31:59
SH603083,SH603083,剑桥科技,98.0,-10.89,-10.0,108.89,102.0,103.89,98.0,34174995,3419688853.0,34559736554.0,126.022,142.5,27.4211,false,sha,2025-11-22 12:31:59
SH603085,SH603085,天成自控,10.14,-0.19,-1.84,10.33,10.28,10.37,9.97,6208390,63285940.0,4026594000.0,529.98,16.5,8.77,false,sha,2025-11-22 12:31:59
SH603086,SH603086,先达股份,8.13,-0.38,-4.47,8.51,8.44,8.5,8.1,11401300,93984373.0,3535030853.0,21.578,12.21,3.9,false,sha,2025-11-22 12:31:59
SH603087,SH603087,甘李药业,60.62,-1.72,-2.76,0.0,0.0,0.0,0.0,8833298,541049221.0,36208627221.0,39.113,0.0,0.0,false,sha,2025-11-22 12:31:59
SH603088,SH603088,宁波精达,10.18,-0.56,-5.21,10.74,10.54,10.67,10.15,15468342,160236408.0,5114309494.0,41.994,13.24,7.7058,false,sha,2025-11-22 12:31:59
SH603089,SH603089,正裕工业,12.45,-0.48,-3.71,12.93,12.88,12.94,12.37,4368158,54944854.0,2988414187.0,19.079,18.1,7.2836,false,sha,2025-11-22 12:31:59
SH603090,SH603090,宏盛股份,43.09,-2.99,-6.49,46.08,45.51,45.54,43.09,2883400,127126795.0,4309000000.0,65.317,60.0,15.9544,false,sha,2025-11-22 12:31:59
SH603091,SH603091,众鑫股份,72.94,-1.5,-2.02,0.0,0.0,0.0,0.0,500554,36784256.0,7457297561.0,26.101,0.0,0.0,false,sha,2025-11-22 12:31:59
SH603092,SH603092,德力佳,72.77,-2.5,-3.32,0.0,0.0,0.0,0.0,7887277,584530557.0,29108007277.0,37.231,0.0,0.0,false,sha,2025-11-22 12:31:59
SH603093,SH603093,南华期货,18.29,-0.58,-3.07,18.87,18.69,18.99,18.23,4516099,83568663.0,11158105183.0,24.736,28.69,10.318,false,sha,2025-11-22 12:31:59
SH603095,SH603095,越剑智能,14.4,-0.85,-5.57,0.0,0.0,0.0,0.0,3980878,58224688.0,3719076480.0,34.74,0.0,0.0,false,sha,2025-11-22 12:31:59
SH603096,SH603096,新经典,18.05,-0.64,-3.42,18.69,18.69,18.78,17.9,2310100,42171310.0,2783934963.0,41.255,23.6523,15.3979,false,sha,2025-11-22 12:31:59
SH603097,SH603097,江苏华辰,23.57,-1.6,-6.36,0.0,0.0,0.0,0.0,4311899,104026285.0,3875732950.0,38.279,0.0,0.0,false,sha,2025-11-22 12:31:59
SH603098,SH603098,森特股份,12.52,-0.95,-7.05,13.47,13.35,13.42,12.52,9710200,124743519.0,6757043725.0,70.485,17.21,8.0317,false,sha,2025-11-22 12:31:59
SH603099,SH603099,长白山,49.88,-2.12,-4.08,52.0,49.98,51.36,47.65,14628826,723180932.0,13585110297.0,93.176,60.5332,29.663,false,sha,2025-11-22 12:31:59
SH603100,SH603100,川仪股份,24.7,-0.55,-2.18,25.25,25.15,25.5,24.51,8091660,202564320.0,12675377447.0,18.595,26.75,19.7383,false,sha,2025-11-22 12:31:59
SH603101,SH603101,汇嘉时代,9.3,-0.4,-4.12,9.7,9.7,9.84,9.29,11397168,108214498.0,4374720000.0,49.413,14.38,6.039,false,sha,2025-11-22 12:31:59
SH603102,SH603102,百合股份,40.98,-1.74,-4.07,0.0,0.0,0.0,0.0,977300,40411579.0,2622720000.0,21.563,0.0,0.0,false,sha,2025-11-22 12:31:59
SH603103,SH603103,横店影视,15.84,-0.3,-1.86,16.14,16.05,16.35,15.68,4118538,65721035.0,10045728000.0,108.911,19.15,11.79,false,sha,2025-11-22 12:31:59
SH603105,SH603105,芯能科技,9.01,-0.73,-7.49,9.74,9.73,9.73,9.01,23955500,222342352.0,4505065061.0,23.256,11.35,7.3483,false,sha,2025-11-22 12:31:59
SH603106,SH603106,恒银科技,11.24,-0.51,-4.34,11.75,11.52,11.85,10.99,29028337,328465584.0,5850644800.0,62.422,13.97,6.2684,false,sha,2025-11-22 12:31:59
SH603107,SH603107,上海汽配,15.1,-0.3,-1.95,0.0,0.0,0.0,0.0,4110800,62233938.0,5093758500.0,26.834,0.0,0.0,false,sha,2025-11-22 12:31:59
SH603108,SH603108,润达医疗,15.39,0.06,0.39,15.33,15.14,15.88,15.14,20412307,317313047.0,9290570931.0,0.0,24.869,13.957,false,sha,2025-11-22 12:31:59
SH603109,SH603109,神驰机电,24.42,-1.05,-4.12,0.0,0.0,0.0,0.0,4042020,100278412.0,5100076951.0,22.365,0.0,0.0,false,sha,2025-11-22 12:31:59
SH603110,SH603110,东方材料,15.62,-0.89,-5.39,16.51,16.57,16.57,15.6,8107700,128758107.0,3143161554.0,705.869,24.4727,12.341,false,sha,2025-11-22 12:31:59
SH603111,SH603111,康尼机电,6.88,-0.13,-1.85,7.01,7.0,7.02,6.85,10841477,75095506.0,5930771023.0,16.31,8.42,5.3807,false,sha,2025-11-22 12:31:59
SH603112,SH603112,华翔股份,16.27,-1.23,-7.03,0.0,0.0,0.0,0.0,13213200,219893753.0,8788575060.0,16.424,0.0,0.0,false,sha,2025-11-22 12:31:59
SH603113,SH603113,金能科技,5.9,-0.31,-4.99,6.21,6.16,6.19,5.9,12686835,76407359.0,5006094634.0,0.0,8.1139,4.5742,false,sha,2025-11-22 12:31:59
SH603115,SH603115,海星股份,18.22,-1.22,-6.28,19.44,19.21,19.3,18.14,6220000,115760586.0,4407243088.0,21.605,21.88,10.7966,false,sha,2025-11-22 12:31:59
SH603116,SH603116,红蜻蜓,5.92,-0.33,-5.28,6.25,6.2,6.31,5.92,13123860,79256637.0,3411108736.0,0.0,8.7289,3.9851,false,sha,2025-11-22 12:31:59
SH603117,SH603117,万林物流,5.22,-0.33,-5.95,5.55,5.51,5.52,5.21,18973284,101242424.0,3127812213.0,447.888,7.77,5.04,false,sha,2025-11-22 12:31:59
SH603118,SH603118,共进股份,10.86,-0.43,-3.81,11.29,11.2,11.28,10.84,21811492,240046028.0,8549821769.0,0.0,16.1,7.31,false,sha,2025-11-22 12:31:59
SH603119,SH603119,浙江荣泰,90.93,4.91,5.71,0.0,0.0,0.0,0.0,22434295,2023618767.0,33075073700.0,123.895,0.0,0.0,false,sha,2025-11-22 12:31:59
SH603120,SH603120,肯特催化,38.6,-2.03,-5.0,0.0,0.0,0.0,0.0,1644866,64756030.0,3489440000.0,39.202,0.0,0.0,false,sha,2025-11-22 12:31:59
SH603121,SH603121,华培动力,14.81,-0.36,-2.37,15.17,15.0,15.17,14.63,5487835,81706411.0,5013684319.0,229.071,25.3879,8.3172,false,sha,2025-11-22 12:31:59
SH603122,SH603122,合富中国,23.56,-2.62,-10.01,0.0,0.0,0.0,0.0,75186683,1814782451.0,9378120033.0,0.0,0.0,0.0,false,sha,2025-11-22 12:31:59
SH603123,SH603123,翠微股份,11.42,-0.58,-4.83,12.0,11.93,11.93,11.41,14567308,168615170.0,9121572714.0,0.0,17.68,6.4,false,sha,2025-11-22 12:31:59
SH603124,SH603124,江南新材,70.05,-5.47,-7.24,0.0,0.0,0.0,0.0,3155462,224634060.0,10209451190.0,49.547,0.0,0.0,false,sha,2025-11-22 12:31:59
SH603125,SH603125,常青科技,17.42,0.07,0.4,0.0,0.0,0.0,0.0,9646715,167651597.0,7052249653.0,46.715,0.0,0.0,false,sha,2025-11-22 12:31:59
SH603126,SH603126,中材节能,7.08,-0.37,-4.97,7.45,7.38,7.46,7.05,11651157,83755431.0,4322340000.0,0.0,8.9525,5.1856,false,sha,2025-11-22 12:31:59
SH603127,SH603127,昭衍新药,27.4,-0.88,-3.11,28.28,27.99,28.43,26.84,18734194,514570992.0,20535678952.0,91.234,42.9,14.937,false,sha,2025-11-22 12:31:59
SH603128,SH603128,华贸物流,5.81,-0.15,-2.52,5.96,5.92,5.95,5.81,24103850,141338810.0,7605560130.0,20.382,7.7429,5.1263,false,sha,2025-11-22 12:31:59
SH603129,SH603129,春风动力,248.05,-4.95,-1.96,253.0,255.0,256.13,246.83,1750300,437930059.0,37846889307.0,20.958,304.8,128.1883,false,sha,2025-11-22 12:31:59
SH603130,SH603130,云中马,34.99,-0.79,-2.21,0.0,0.0,0.0,0.0,1690300,59150445.0,4811621858.0,57.538,0.0,0.0,false,sha,2025-11-22 12:31:59
SH603131,SH603131,上海沪工,25.2,-1.29,-4.87,26.49,26.0,26.98,25.12,29312480,757455900.0,8013406817.0,0.0,30.58,14.3803,false,sha,2025-11-22 12:31:59
SH603132,SH603132,金徽股份,13.24,-1.44,-9.81,0.0,0.0,0.0,0.0,16279222,221871847.0,12948720000.0,27.079,0.0,0.0,false,sha,2025-11-22 12:31:59
SH603135,SH603135,中重科技,9.48,-0.37,-3.76,0.0,0.0,0.0,0.0,4893100,46908200.0,5968020998.0,128.727,0.0,0.0,false,sha,2025-11-22 12:31:59
SH603136,SH603136,天目湖,11.18,-0.33,-2.87,11.51,11.5,11.6,11.13,5293263,59885138.0,3020016618.0,29.466,14.58,10.2905,false,sha,2025-11-22 12:31:59
SH603137,SH603137,恒尚节能,14.55,-0.32,-2.15,0.0,0.0,0.0,0.0,2833744,41358683.0,2661680010.0,50.286,0.0,0.0,false,sha,2025-11-22 12:31:59
SH603138,SH603138,海量数据,14.42,-0.53,-3.55,14.95,14.82,14.99,14.35,5225331,76253029.0,4237644478.0,0.0,19.35,11.47,false,sha,2025-11-22 12:31:59
SH603139,SH603139,康惠股份,21.45,-0.81,-3.64,22.26,22.3,22.53,21.37,2340800,51011999.0,2142426000.0,0.0,30.2,12.82,false,sha,2025-11-22 12:31:59
SH603150,SH603150,万朗磁塑,33.96,-1.42,-4.01,0.0,0.0,0.0,0.0,1740200,59937801.0,2903002680.0,23.583,0.0,0.0,false,sha,2025-11-22 12:31:59
SH603151,SH603151,邦基科技,18.32,-0.53,-2.81,0.0,0.0,0.0,0.0,3415224,63094288.0,3129081959.0,27.546,0.0,0.0,false,sha,2025-11-22 12:31:59
SH603153,SH603153,上海建科,17.88,-0.32,-1.76,0.0,0.0,0.0,0.0,2138400,38467054.0,7328316575.0,19.826,0.0,0.0,false,sha,2025-11-22 12:31:59
SH603155,SH603155,新亚强,16.34,-1.26,-7.16,0.0,0.0,0.0,0.0,7931201,132981040.0,5159956312.0,54.801,0.0,0.0,false,sha,2025-11-22 12:31:59
SH603156,SH603156,养元饮品,26.66,-0.71,-2.59,27.37,27.01,27.8,26.66,7227547,196192674.0,33598999910.0,20.843,34.42,18.8682,false,sha,2025-11-22 12:31:59
SH603158,SH603158,腾龙股份,9.9,-0.45,-4.35,10.35,10.24,10.42,9.89,25036644,252130288.0,4858624465.0,31.102,16.27,6.8587,false,sha,2025-11-22 12:31:59
SH603159,SH603159,上海亚虹,21.69,-0.69,-3.08,22.38,22.38,23.07,21.67,2606360,57699555.0,3036600000.0,463.341,28.56,10.758,false,sha,2025-11-22 12:31:59
SH603160,SH603160,汇顶科技,77.23,-1.73,-2.19,78.96,78.09,78.99,77.09,5429981,424126572.0,35885895378.0,43.122,98.2493,62.1378,false,sha,2025-11-22 12:31:59
SH603161,SH603161,科华控股,13.15,-0.5,-3.66,13.65,13.62,13.72,12.96,5892886,78217577.0,2556461321.0,27.721,16.15,8.6263,false,sha,2025-11-22 12:31:59
SH603162,SH603162,海通发展,10.8,-0.33,-2.96,0.0,0.0,0.0,0.0,23976611,265766920.0,10030922582.0,25.646,0.0,0.0,false,sha,2025-11-22 12:31:59
SH603163,SH603163,圣晖集成,43.06,-2.37,-5.22,0.0,0.0,0.0,0.0,3072525,137571711.0,4306000000.0,31.672,0.0,0.0,false,sha,2025-11-22 12:31:59
SH603165,SH603165,荣晟环保,12.44,-0.58,-4.45,13.02,12.97,13.09,12.36,4171782,52682355.0,3283265129.0,15.748,15.2877,9.91,false,sha,2025-11-22 12:31:59
SH603166,SH603166,福达股份,14.01,-0.24,-1.68,14.25,14.12,14.35,13.85,11622868,163744870.0,9053383201.0,31.666,21.69,6.5302,false,sha,2025-11-22 12:31:59
SH603167,SH603167,渤海轮渡,9.9,-0.19,-1.88,10.09,10.09,10.22,9.88,7412904,74220285.0,4644530580.0,16.077,10.8158,7.267,false,sha,2025-11-22 12:31:59
SH603168,SH603168,莎普爱思,7.62,-0.51,-6.27,8.13,8.03,8.18,7.61,9431576,73522085.0,2850843968.0,0.0,9.09,5.73,false,sha,2025-11-22 12:31:59
SH603169,SH603169,兰石重装,10.61,0.17,1.63,10.44,10.23,10.76,10.02,139198703,1458541342.0,13859755977.0,194.091,12.1,4.97,false,sha,2025-11-22 12:31:59
SH603170,SH603170,宝立食品,14.7,-0.25,-1.67,0.0,0.0,0.0,0.0,2400300,35517710.0,5880147000.0,23.37,0.0,0.0,false,sha,2025-11-22 12:31:59
SH603171,SH603171,税友股份,50.6,1.76,3.6,0.0,0.0,0.0,0.0,10336855,518384731.0,20561057000.0,192.015,0.0,0.0,false,sha,2025-11-22 12:31:59
SH603172,SH603172,万丰股份,17.61,-1.23,-6.53,0.0,0.0,0.0,0.0,2572700,46437141.0,2348821800.0,41.965,0.0,0.0,false,sha,2025-11-22 12:31:59
SH603173,SH603173,福斯达,36.88,-1.38,-3.61,0.0,0.0,0.0,0.0,2307400,86356541.0,5900800000.0,14.811,0.0,0.0,false,sha,2025-11-22 12:31:59
SH603175,SH603175,超颖电子,71.54,-6.79,-8.67,0.0,0.0,0.0,0.0,9079110,665169510.0,31265077624.0,126.591,0.0,0.0,false,sha,2025-11-22 12:31:59
SH603176,SH603176,汇通集团,5.7,-0.25,-4.2,0.0,0.0,0.0,0.0,5630522,32544818.0,2708838548.0,0.0,0.0,0.0,false,sha,2025-11-22 12:31:59
SH603177,SH603177,德创环保,12.91,-1.21,-8.57,14.12,13.8,14.4,12.71,23919653,322345842.0,2661448140.0,226.468,17.55,6.1832,false,sha,2025-11-22 12:31:59
SH603178,SH603178,圣龙股份,18.0,-0.78,-4.15,18.78,18.7,18.92,17.98,5363242,97769792.0,4255413858.0,0.0,24.59,14.6777,false,sha,2025-11-22 12:31:59
SH603179,SH603179,新泉股份,61.77,1.15,1.9,60.62,60.0,63.18,58.51,20011612,1224298513.0,31511464731.0,34.489,87.56,37.2534,false,sha,2025-11-22 12:31:59
SH603180,SH603180,金牌家居,20.41,-0.82,-3.86,21.23,20.58,20.98,19.92,5756230,117032671.0,3148387166.0,21.797,24.0,16.374,false,sha,2025-11-22 12:31:59
SH603181,SH603181,皇马科技,14.34,-1.51,-9.53,15.85,15.15,15.28,14.27,39763978,577546115.0,8441958000.0,18.776,20.88,9.6606,false,sha,2025-11-22 12:31:59
SH603182,SH603182,嘉华股份,15.41,-0.77,-4.76,0.0,0.0,0.0,0.0,3141800,49087651.0,2535715500.0,22.08,0.0,0.0,false,sha,2025-11-22 12:31:59
SH603183,SH603183,建研院,4.41,-0.27,-5.77,4.68,4.64,4.72,4.37,17834747,80150673.0,2192445837.0,54.217,5.01,3.3392,false,sha,2025-11-22 12:31:59
SH603185,SH603185,弘元绿能,29.7,-2.2,-6.9,31.9,30.96,31.7,29.64,29655429,903301197.0,20287381019.0,0.0,38.49,11.97,false,sha,2025-11-22 12:31:59
SH603186,SH603186,华正新材,38.43,-2.92,-7.06,41.35,40.0,40.5,38.43,7189000,281502019.0,5457951922.0,0.0,53.5,18.68,false,sha,2025-11-22 12:31:59
SH603187,SH603187,海容冷链,14.96,-0.15,-0.99,15.11,14.96,15.15,14.6,7400460,110561146.0,5780784961.0,15.122,16.68,9.1494,false,sha,2025-11-22 12:31:59
SH603188,SH603188,亚邦股份,4.71,-0.34,-6.73,5.05,5.0,5.09,4.7,35622200,172756247.0,2685500700.0,0.0,5.76,3.11,false,sha,2025-11-22 12:31:59
SH603189,SH603189,网达软件,22.19,-0.16,-0.72,22.35,22.7,23.33,21.68,18516600,414706200.0,5981277864.0,1041.46,25.63,13.0757,false,sha,2025-11-22 12:31:59
SH603190,SH603190,亚通精工,25.88,-0.53,-2.01,0.0,0.0,0.0,0.0,12084900,324430242.0,3223095200.0,29.438,0.0,0.0,false,sha,2025-11-22 12:31:59
SH603191,SH603191,望变电气,14.43,-0.98,-6.36,0.0,0.0,0.0,0.0,14249438,208793546.0,4795859663.0,51.911,0.0,0.0,false,sha,2025-11-22 12:31:59
SH603192,SH603192,汇得科技,22.81,-1.02,-4.28,23.83,23.7,23.76,22.74,3530800,81533993.0,3233418252.0,25.933,38.37,13.3343,false,sha,2025-11-22 12:31:59
SH603193,SH603193,润本股份,25.82,1.22,4.96,0.0,0.0,0.0,0.0,9141667,237693953.0,10446599367.0,34.215,0.0,0.0,false,sha,2025-11-22 12:31:59
SH603194,SH603194,中力股份,36.4,-0.24,-0.66,0.0,0.0,0.0,0.0,1676388,60858697.0,14596400000.0,16.676,0.0,0.0,false,sha,2025-11-22 12:31:59
SH603195,SH603195,公牛集团,42.95,-0.03,-0.07,0.0,0.0,0.0,0.0,3149682,135004044.0,77678841200.0,19.48,0.0,0.0,false,sha,2025-11-22 12:31:59
SH603196,SH603196,日播时尚,23.2,-0.5,-2.11,23.7,23.4,23.7,22.6,3932660,91054539.0,5498128142.0,0.0,25.99,11.16,false,sha,2025-11-22 12:31:59
SH603197,SH603197,保隆科技,34.4,-0.28,-0.81,34.68,34.5,34.84,34.1,3084400,106442676.0,7349894334.0,29.171,53.8109,31.627,false,sha,2025-11-22 12:31:59
SH603198,SH603198,迎驾贡酒,41.63,-1.27,-2.96,42.9,42.69,43.92,41.57,6324663,267643167.0,33304000000.0,15.902,63.18,36.4181,false,sha,2025-11-22 12:31:59
SH603199,SH603199,九华旅游,34.84,-0.69,-1.94,35.53,35.5,35.66,34.65,2135500,74904654.0,3856091200.0,18.093,41.5149,31.7109,false,sha,2025-11-22 12:31:59
SH603200,SH603200,上海洗霸,72.93,-4.41,-5.7,77.34,76.05,76.98,72.38,6038878,445878056.0,12797763912.0,112.251,110.5,21.5567,false,sha,2025-11-22 12:31:59
SH603201,SH603201,常润股份,16.6,-0.58,-3.38,0.0,0.0,0.0,0.0,2076773,35024502.0,3153663385.0,12.294,0.0,0.0,false,sha,2025-11-22 12:31:59
SH603202,SH603202,天有为,91.19,-2.07,-2.22,0.0,0.0,0.0,0.0,1196569,110017146.0,14590400000.0,13.709,0.0,0.0,false,sha,2025-11-22 12:31:59
